0,37023741690408357
0,1650710137427405
0,19143356643356643
0,1293448804053258
0,4850574712643678
0,3920770085153647
0,23620338382496237
0,29828634604754006
0,13081134892981583
0,17172055888223553
0,19469773725092873
0,317042208822596
0,24631796831462463
0,18382925689359714
0,20030252368442003
0,4619883040935672
0,2227109156337465
0,34384384384384387
0,15247302414980873
0,29233716475095783
0,16934046345811052
0,289609274366681
0,06784543378479209
0,5032258064516129
0,33194540828128616
0,1554644441457185
0,1662531017369727
0,15135262767321056
0,19444444444444445
0,17185395780338172
0,2833504624871531
0,2860853061632205
0,19623562216800278
0,31487810435178853
0,17231249647890157
0,1724360044850538
0,14170858381384696
0,32449549162730784
0,3126472898664572
0,2576252723311547
0,23316623763717653
0,18165103879389594
0,22262596899224807
0,9092741935483871
0,031012985301220892
0,2081290322580645
0,3006396588486141
0,3422295577054765
0,1614267608183958
0,5826612903225806
0,31022649279341113
0,6043010752688172
0,16003441764132553
0,045658721503868724
0,5714285714285714
0,12157142009376298
0,4
0,06580656149539077
0,6043010752688172
0,06482704483011656
0,20154781647318962
0,2
0,2290633608815427
0,22530822381791085
0,23193403298350826
0,13180952380952382
0,8205128205128205
0,6096866096866097
0,4531654942613847
0,2110579081250935
0,2716927453769559
0,33903133903133903
0,18915584415584416
0,0
1,3853383458646618
0,6302521008403361
0,5938461538461538
0,5038759689922481
0,36910457963089544
0,19290853031860225
0,7154150197628458
0,6031746031746031
0,819047619047619
0,819047619047619
0,5465465465465466
0,8181818181818182
0,201010101010101
0,6679841897233202
0,6584615384615384
0,7066666666666667
0,25735294117647056
0,3523809523809524
0,38461538461538464
0,5164835164835165
0,24444444444444444
0,5151515151515151
0,5151515151515151
0,3956043956043956
0,3897058823529412
0,13405797101449277
0,5151515151515151
0,44523470839260315
0,13949579831932774
0,5151515151515151
0,3956043956043956
0,06634615384615385
0,15151515151515152
0,5151515151515151
0,5151515151515151
0,3333333333333333
0,5151515151515151
0,3956043956043956
0,3602941176470588
0,3382352941176471
0,3602941176470588
0,4358974358974359
0,38461538461538464
0,3333333333333333
0,425
0,43333333333333335
0,47619047619047616
0,5151515151515151
0,5151515151515151
0,15151515151515152
0,4358974358974359
0,38461538461538464
0,5151515151515151
0,5151515151515151
0,18947368421052632
0,38461538461538464
0,233201581027668
0,25735294117647056
0,3897058823529412
0,275
0,1774891774891775
0,38461538461538464
0,39215686274509803
0,2
0,20596638097136402
0,4358974358974359
0,3956043956043956
0,3956043956043956
0,2916666666666667
0,5151515151515151
0,5498575498575499
0,4757834757834758
0,6679841897233202
0,6195652173913043
0,5933333333333334
0,4804597701149425
0,0
0,26540781536847624
0,16092298471681152
0,0
0,26540781536847624
0,46554621848739497
0,27350427350427353
0,783625730994152
0,2282640730916593
0,7922077922077922
0,1376267143709004
0,2
0,3333333333333333
0,23076923076923078
0,48624708624708624
0,34210526315789475
0,3333333333333333
0,49527665317139
0,5747899159663865
0,5220483641536273
0,5515151515151515
0,6538461538461539
0,33215798824654913
0,5333333333333333
0,23336710570753125
0,4645045045045045
0,1866566716641679
0,25038261401897766
0,17833026396562307
0,43211298856460145
0,23743929359823399
0,188558352402746
0,1883503586176918
0,14566804189146304
0,15719762983617985
0,3553077852715294
0,19908635425876806
0,35339862807673966
0,27903543307086615
0,20385937086968015
0,25271610769957487
0,1569803774528184
0,18243442381373415
0,2053641566603075
0,3025210084033613
0,17435180872535322
0,17148760330578514
0,19124820659971306
0,19908635425876806
0,24655621151526694
0,17647058823529413
0,3352973267866885
0,3543515967758392
0,17579010137149673
0,20537190082644627
0,3319327731092437
0,36735632183908046
0,10454738631534212
0,21474055006096734
0,17134986225895316
0,17618572852869963
0,18290204579325295
0,17604329867540236
0,27398255813953487
0,21536760641238253
0,188558352402746
0,20101317122593718
0,24667766331580093
0,3529028496965125
0,19318749375686745
0,1921593160254405
0,20041261420571765
0,27292699767748413
0,19908635425876806
0,3457912315562508
0,1899159663865546
0,37228616565109457
0,15406976744186046
0,3265339030879626
0,17435180872535322
0,16141935483870967
0,1717171717171717
0,10125755348685285
0,17451556077510275
0,16797772363383223
0,3336978810663021
0,24779659206238983
0,20241159734453326
0,16840062111801243
0,33922973578145993
0,23755479493184412
0,19327731092436976
0,31406714832129196
0,20041109969167523
0,29806687565308254
0,18925619834710744
0,2113907284768212
0,2128047391205286
0,17789488676826662
0,3
0,2
0,5296442687747036
0,23686084603332858
0,0
0,6
0,46320346320346323
0,20055517002081888
NaN
0,7424242424242424
0,30236739586454897
0,7333333333333333
0,21371060501495284
0,20972886762360446
0,7473684210526316
0,2126995142262318
0,6111111111111112
NaN
0,36363636363636365
0,6448880822746521
0,5
0,17857142857142858
0,6666666666666666
0,6666666666666666
0,2
0,6666666666666666
0,6428571428571429
0,39766081871345027
0,2857142857142857
0,26666666666666666
0,6888888888888889
0,3888888888888889
0,6666666666666666
0,21881606765327696
0,25757575757575757
0,3333333333333333
0,23809523809523808
0,5
0,4
0,11538461538461539
0,3333333333333333
0,0
0,23193403298350826
0,7894736842105263
0,20748546511627908
0,4642857142857143
0,0
0,6666666666666666
0,6111111111111112
0,49206349206349204
0,6666666666666666
0,7973856209150327
0,0
0,6666666666666666
0,0
0,5156695156695157
0,6666666666666666
0,31868131868131866
0,31868131868131866
0,27941176470588236
0,4380952380952381
0,41830065359477125
0,09523809523809523
0,20610687022900764
0,28549834671705243
0,20610687022900764
0,20610687022900764
0,20610687022900764
0,20610687022900764
0,20610687022900764
0,20610687022900764
0,20610687022900764
0,20346320346320346
NaN
0,16502463054187191
0,3904761904761905
0,5808823529411765
0,2867647058823529
0,24175824175824176
0,3088235294117647
0,21978021978021978
0,25886524822695034
0,24175824175824176
0,32727272727272727
0,42857142857142855
0,42857142857142855
0,49445544554455445
0,7237026647966339
0,7094436652641422
0,6475247524752475
0,7455433455433456
0,9224489795918367
0,8862745098039215
0,7615819209039548
0,8725490196078431
0,7455433455433456
1,03768115942029
0,7455433455433456
0,9224489795918367
0,6907894736842105
0,6596491228070176
0,47867494824016565
0,8854901960784314
0,2966398680684395
0,7384137601528906
0,7384137601528906
1,054263565891473
0,7455433455433456
0,4358974358974359
0,6605405405405406
1,054263565891473
0,7035003431708992
1,054263565891473
0,5205789235639982
0,6978723404255319
1,054263565891473
0,7019635343618513
0,6453115899825277
0,7151681537405628
1,054263565891473
0,5380754586362063
0,2070880287440797
1,054263565891473
0,8725490196078431
0,7369804108934543
0,7455433455433456
0,7384137601528906
0,3333333333333333
0,34665697674418605
0,0
0,3333333333333333
0,6666666666666666
0,2187254130605822
0,7736842105263158
0,3333333333333333
0,5132275132275133
0,9485294117647058
0,8431372549019608
1,2
0,0
0,7719298245614035
0,3
0,9064327485380117
0,8152173913043478
0,23600305110602593
0,8
0,23865722528193023
0,45588235294117646
0,7424242424242424
0,6538461538461539
0,7619047619047619
0,8473684210526315
0,22468491960017384
0,03571428571428571
NaN
0,3116883116883117
0,6666666666666666
0,2898989898989899
0,3333333333333333
0,06504494976203067
0,38095238095238093
0,38095238095238093
0,0
0,42857142857142855
0,5238095238095238
1,671487603305785
0,21428571428571427
0,2
0,9175531914893617
